time, x
12.570000, 8.308126
12.580000, 8.308109
12.590000, 8.308091
12.600000, 8.308073
12.610000, 8.308056
12.620000, 8.308038
12.630000, 8.308021
12.640000, 8.308004
12.650000, 8.307986
12.660000, 8.307969
12.670000, 8.307952
12.680000, 8.307935
12.690000, 8.307918
12.700000, 8.307902
12.710000, 8.307885
12.720000, 8.307868
12.730000, 8.307852
12.740000, 8.307835
12.750000, 8.307819
12.760000, 8.307802
12.770000, 8.307786
12.780000, 8.307770
12.790000, 8.307754
12.800000, 8.307738
12.810000, 8.307722
12.820000, 8.307706
12.830000, 8.307690
12.840000, 8.307674
12.850000, 8.307659
12.860000, 8.307643
12.870000, 8.307627
12.880000, 8.307612
12.890000, 8.307597
12.900000, 8.307581
12.910000, 8.307566
12.920000, 8.307551
12.930000, 8.307536
12.940000, 8.307521
12.950000, 8.307506
12.960000, 8.307491
12.970000, 8.307476
12.980000, 8.307461
12.990000, 8.307447
13.000000, 8.307432
13.010000, 8.307418
13.020000, 8.307403
13.030000, 8.307389
13.040000, 8.307374
13.050000, 8.307360
13.060000, 8.307346
13.070000, 8.307332
13.080000, 8.307318
13.090000, 8.307304
13.100000, 8.307290
13.110000, 8.307276
13.120000, 8.307262
13.130000, 8.307248
13.140000, 8.307235
13.150000, 8.307221
13.160000, 8.307207
13.170000, 8.307194
13.180000, 8.307180
13.190000, 8.307167
13.200000, 8.307154
13.210000, 8.307140
13.220000, 8.307127
13.230000, 8.307114
13.240000, 8.307101
13.250000, 8.307088
13.260000, 8.307075
13.270000, 8.307062
13.280000, 8.307049
13.290000, 8.307037
13.300000, 8.307024
13.310000, 8.307011
13.320000, 8.306999
13.330000, 8.306986
13.340000, 8.306974
13.350000, 8.306961
13.360000, 8.306949
13.370000, 8.306937
13.380000, 8.306924
13.390000, 8.306912
13.400000, 8.306900
13.410000, 8.306888
13.420000, 8.306876
13.430000, 8.306864
13.440000, 8.306852
13.450000, 8.306840
13.460000, 8.306829
13.470000, 8.306817
13.480000, 8.306805
13.490000, 8.306794
13.500000, 8.306782
13.510000, 8.306771
13.520000, 8.306759
13.530000, 8.306748
13.540000, 8.306736
13.550000, 8.306725
13.560000, 8.306714
13.570000, 8.306703
13.580000, 8.306691
13.590000, 8.306680
13.600000, 8.306669
13.610000, 8.306658
13.620000, 8.306647
13.630000, 8.306636
13.640000, 8.306626
13.650000, 8.306615
13.660000, 8.306604
13.670000, 8.306593
13.680000, 8.306583
13.690000, 8.306572
13.700000, 8.306562
13.710000, 8.306551
13.720000, 8.306541
13.730000, 8.306530
13.740000, 8.306520
13.750000, 8.306510
13.760000, 8.306500
13.770000, 8.306489
13.780000, 8.306479
13.790000, 8.306469
13.800000, 8.306459
13.810000, 8.306449
13.820000, 8.306439
13.830000, 8.306429
13.840000, 8.306419
13.850000, 8.306409
13.860000, 8.306400
13.870000, 8.306390
13.880000, 8.306380
13.890000, 8.306371
13.900000, 8.306361
13.910000, 8.306351
13.920000, 8.306342
13.930000, 8.306333
13.940000, 8.306323
13.950000, 8.306314
13.960000, 8.306304
13.970000, 8.306295
13.980000, 8.306286
13.990000, 8.306277
14.000000, 8.306267
14.010000, 8.306258
14.020000, 8.306249
14.030000, 8.306240
14.040000, 8.306231
14.050000, 8.306222
14.060000, 8.306213
14.070000, 8.306205
14.080000, 8.306196
14.090000, 8.306187
14.100000, 8.306178
14.110000, 8.306170
14.120000, 8.306161
14.130000, 8.306152
14.140000, 8.306144
14.150000, 8.306135
14.160000, 8.306127
14.170000, 8.306118
14.180000, 8.306110
14.190000, 8.306101
14.200000, 8.306093
14.210000, 8.306085
14.220000, 8.306077
14.230000, 8.306068
14.240000, 8.306060
14.250000, 8.306052
14.260000, 8.306044
14.270000, 8.306036
14.280000, 8.306028
14.290000, 8.306020
14.300000, 8.306012
14.310000, 8.306004
14.320000, 8.305996
14.330000, 8.305988
14.340000, 8.305980
14.350000, 8.305973
14.360000, 8.305965
14.370000, 8.305957
14.380000, 8.305949
14.390000, 8.305942
14.400000, 8.305934
14.410000, 8.305927
14.420000, 8.305919
14.430000, 8.305912
14.440000, 8.305904
14.450000, 8.305897
14.460000, 8.305889
14.470000, 8.305882
14.480000, 8.305875
14.490000, 8.305867
14.500000, 8.305860
14.510000, 8.305853
14.520000, 8.305846
14.530000, 8.305839
14.540000, 8.305832
14.550000, 8.305824
14.560000, 8.305817
14.570000, 8.305810
14.580000, 8.305803
14.590000, 8.305796
14.600000, 8.305790
14.610000, 8.305783
14.620000, 8.305776
14.630000, 8.305769
14.640000, 8.305762
14.650000, 8.305755
14.660000, 8.305749
14.670000, 8.305742
14.680000, 8.305735
14.690000, 8.305729
14.700000, 8.305722
14.710000, 8.305716
14.720000, 8.305709
14.730000, 8.305702
14.740000, 8.305696
14.750000, 8.305690
14.760000, 8.305683
14.770000, 8.305677
14.780000, 8.305670
14.790000, 8.305664
14.800000, 8.305658
14.810000, 8.305651
14.820000, 8.305645
14.830000, 8.305639
14.840000, 8.305633
14.850000, 8.305627
14.860000, 8.305621
14.870000, 8.305614
14.880000, 8.305608
14.890000, 8.305602
14.900000, 8.305596
14.910000, 8.305590
14.920000, 8.305584
14.930000, 8.305578
14.940000, 8.305573
14.950000, 8.305567
14.960000, 8.305561
14.970000, 8.305555
14.980000, 8.305549
14.990000, 8.305543
15.000000, 8.305538
15.010000, 8.305532
15.020000, 8.305526
15.030000, 8.305521
15.040000, 8.305515
15.050000, 8.305509
15.060000, 8.305504
15.070000, 8.305498
15.080000, 8.305493
15.090000, 8.305487
15.100000, 8.305482
15.110000, 8.305476
15.120000, 8.305471
15.130000, 8.305466
15.140000, 8.305460
15.150000, 8.305455
15.160000, 8.305449
15.170000, 8.305444
15.180000, 8.305439
15.190000, 8.305434
15.200000, 8.305428
15.210000, 8.305423
15.220000, 8.305418
15.230000, 8.305413
15.240000, 8.305408
15.250000, 8.305403
15.260000, 8.305398
15.270000, 8.305392
15.280000, 8.305387
15.290000, 8.305382
15.300000, 8.305377
15.310000, 8.305372
15.320000, 8.305368
15.330000, 8.305363
15.340000, 8.305358
15.350000, 8.305353
15.360000, 8.305348
15.370000, 8.305343
15.380000, 8.305338
15.390000, 8.305334
15.400000, 8.305329
15.410000, 8.305324
15.420000, 8.305319
15.430000, 8.305315
15.440000, 8.305310
15.450000, 8.305305
15.460000, 8.305301
15.470000, 8.305296
15.480000, 8.305292
15.490000, 8.305287
15.500000, 8.305282
15.510000, 8.305278
15.520000, 8.305273
15.530000, 8.305269
15.540000, 8.305264
15.550000, 8.305260
15.560000, 8.305256
15.570000, 8.305251
15.580000, 8.305247
15.590000, 8.305242
15.600000, 8.305238
15.610000, 8.305234
15.620000, 8.305230
15.630000, 8.305225
15.640000, 8.305221
15.650000, 8.305217
15.660000, 8.305213
15.670000, 8.305208
15.680000, 8.305204
15.690000, 8.305200
15.700000, 8.305196
15.710000, 8.305192
15.720000, 8.305188
15.730000, 8.305184
15.740000, 8.305180
15.750000, 8.305175
15.760000, 8.305171
15.770000, 8.305167
15.780000, 8.305163
15.790000, 8.305160
15.800000, 8.305156
15.810000, 8.305152
15.820000, 8.305148
15.830000, 8.305144
15.840000, 8.305140
15.850000, 8.305136
15.860000, 8.305132
15.870000, 8.305128
15.880000, 8.305125
15.890000, 8.305121
15.900000, 8.305117
15.910000, 8.305113
15.920000, 8.305110
15.930000, 8.305106
15.940000, 8.305102
15.950000, 8.305098
15.960000, 8.305095
15.970000, 8.305091
15.980000, 8.305088
15.990000, 8.305084
16.000000, 8.305080
16.010000, 8.305077
16.020000, 8.305073
16.030000, 8.305070
16.040000, 8.305066
16.050000, 8.305063
16.060000, 8.305059
16.070000, 8.305056
16.080000, 8.305052
16.090000, 8.305049
16.100000, 8.305045
16.110000, 8.305042
16.120000, 8.305038
16.130000, 8.305035
16.140000, 8.305032
16.150000, 8.305028
16.160000, 8.305025
16.170000, 8.305022
16.180000, 8.305018
16.190000, 8.305015
16.200000, 8.305012
16.210000, 8.305009
16.220000, 8.305005
16.230000, 8.305002
16.240000, 8.304999
16.250000, 8.304996
16.260000, 8.304992
16.270000, 8.304989
16.280000, 8.304986
16.290000, 8.304983
16.300000, 8.304980
16.310000, 8.304977
16.320000, 8.304974
16.330000, 8.304971
16.340000, 8.304968
16.350000, 8.304964
16.360000, 8.304961
16.370000, 8.304958
16.380000, 8.304955
16.390000, 8.304952
16.400000, 8.304949
16.410000, 8.304946
16.420000, 8.304944
16.430000, 8.304941
16.440000, 8.304938
16.450000, 8.304935
16.460000, 8.304932
16.470000, 8.304929
16.480000, 8.304926
16.490000, 8.304923
16.500000, 8.304920
16.510000, 8.304918
16.520000, 8.304915
16.530000, 8.304912
16.540000, 8.304909
16.550000, 8.304906
16.560000, 8.304904
16.570000, 8.304901
16.580000, 8.304898
16.590000, 8.304895
16.600000, 8.304893
16.610000, 8.304890
16.620000, 8.304887
16.630000, 8.304885
16.640000, 8.304882
16.650000, 8.304879
16.660000, 8.304877
16.670000, 8.304874
16.680000, 8.304871
16.690000, 8.304869
16.700000, 8.304866
16.710000, 8.304864
16.720000, 8.304861
16.730000, 8.304858
16.740000, 8.304856
16.750000, 8.304853
16.760000, 8.304851
16.770000, 8.304848
16.780000, 8.304846
16.790000, 8.304843
16.800000, 8.304841
16.810000, 8.304838
16.820000, 8.304836
16.830000, 8.304833
16.840000, 8.304831
16.850000, 8.304829
16.860000, 8.304826
16.870000, 8.304824
16.880000, 8.304821
16.890000, 8.304819
16.900000, 8.304817
16.910000, 8.304814
16.920000, 8.304812
16.930000, 8.304810
16.940000, 8.304807
16.950000, 8.304805
16.960000, 8.304803
16.970000, 8.304800
16.980000, 8.304798
16.990000, 8.304796
17.000000, 8.304794
17.010000, 8.304791
17.020000, 8.304789
17.030000, 8.304787
17.040000, 8.304785
17.050000, 8.304783
17.060000, 8.304780
17.070000, 8.304778
17.080000, 8.304776
17.090000, 8.304774
17.100000, 8.304772
17.110000, 8.304770
17.120000, 8.304767
17.130000, 8.304765
17.140000, 8.304763
17.150000, 8.304761
17.160000, 8.304759
17.170000, 8.304757
17.180000, 8.304755
17.190000, 8.304753
17.200000, 8.304751
17.210000, 8.304749
17.220000, 8.304747
17.230000, 8.304745
17.240000, 8.304743
17.250000, 8.304741
17.260000, 8.304739
17.270000, 8.304737
17.280000, 8.304735
17.290000, 8.304733
17.300000, 8.304731
17.310000, 8.304729
17.320000, 8.304727
17.330000, 8.304725
17.340000, 8.304723
17.350000, 8.304721
17.360000, 8.304719
17.370000, 8.304717
17.380000, 8.304715
17.390000, 8.304714
17.400000, 8.304712
17.410000, 8.304710
17.420000, 8.304708
17.430000, 8.304706
17.440000, 8.304704
17.450000, 8.304702
17.460000, 8.304701
17.470000, 8.304699
17.480000, 8.304697
17.490000, 8.304695
17.500000, 8.304693
17.510000, 8.304692
17.520000, 8.304690
17.530000, 8.304688
17.540000, 8.304686
17.550000, 8.304685
17.560000, 8.304683
17.570000, 8.304681
17.580000, 8.304679
17.590000, 8.304678
17.600000, 8.304676
17.610000, 8.304674
17.620000, 8.304673
17.630000, 8.304671
17.640000, 8.304669
17.650000, 8.304668
17.660000, 8.304666
17.670000, 8.304664
17.680000, 8.304663
17.690000, 8.304661
17.700000, 8.304659
17.710000, 8.304658
17.720000, 8.304656
17.730000, 8.304655
17.740000, 8.304653
17.750000, 8.304651
17.760000, 8.304650
17.770000, 8.304648
17.780000, 8.304647
17.790000, 8.304645
17.800000, 8.304644
17.810000, 8.304642
17.820000, 8.304640
17.830000, 8.304639
17.840000, 8.304637
17.850000, 8.304636
17.860000, 8.304634
17.870000, 8.304633
17.880000, 8.304631
17.890000, 8.304630
17.900000, 8.304628
17.910000, 8.304627
17.920000, 8.304626
17.930000, 8.304624
17.940000, 8.304623
17.950000, 8.304621
17.960000, 8.304620
17.970000, 8.304618
17.980000, 8.304617
17.990000, 8.304615
18.000000, 8.304614
18.010000, 8.304613
18.020000, 8.304611
18.030000, 8.304610
18.040000, 8.304608
18.050000, 8.304607
18.060000, 8.304606
18.070000, 8.304604
18.080000, 8.304603
18.090000, 8.304602
18.100000, 8.304600
18.110000, 8.304599
18.120000, 8.304598
18.130000, 8.304596
18.140000, 8.304595
18.150000, 8.304594
18.160000, 8.304592
18.170000, 8.304591
18.180000, 8.304590
18.190000, 8.304588
18.200000, 8.304587
18.210000, 8.304586
18.220000, 8.304585
18.230000, 8.304583
18.240000, 8.304582
18.250000, 8.304581
18.260000, 8.304580
18.270000, 8.304578
18.280000, 8.304577
18.290000, 8.304576
18.300000, 8.304575
18.310000, 8.304573
18.320000, 8.304572
18.330000, 8.304571
18.340000, 8.304570
18.350000, 8.304568
18.360000, 8.304567
18.370000, 8.304566
18.380000, 8.304565
18.390000, 8.304564
18.400000, 8.304563
18.410000, 8.304561
18.420000, 8.304560
18.430000, 8.304559
18.440000, 8.304558
18.450000, 8.304557
18.460000, 8.304556
18.470000, 8.304555
18.480000, 8.304553
18.490000, 8.304552
18.500000, 8.304551
18.510000, 8.304550
18.520000, 8.304549
18.530000, 8.304548
18.540000, 8.304547
18.550000, 8.304546
18.560000, 8.304545
18.570000, 8.304543
18.580000, 8.304542
18.590000, 8.304541
18.600000, 8.304540
18.610000, 8.304539
18.620000, 8.304538
18.630000, 8.304537
18.640000, 8.304536
18.650000, 8.304535
18.660000, 8.304534
18.670000, 8.304533
18.680000, 8.304532
18.690000, 8.304531
18.700000, 8.304530
18.710000, 8.304529
18.720000, 8.304528
18.730000, 8.304527
18.740000, 8.304526
18.750000, 8.304525
18.760000, 8.304524
18.770000, 8.304523
18.780000, 8.304522
18.790000, 8.304521
18.800000, 8.304520
18.810000, 8.304519
18.820000, 8.304518
18.830000, 8.304517
18.840000, 8.304516
18.850000, 8.304515
18.860000, 8.304514
18.870000, 8.304513
18.880000, 8.304512
18.890000, 8.304511
18.900000, 8.304510
18.910000, 8.304510
18.920000, 8.304509
18.930000, 8.304508
18.940000, 8.304507
18.950000, 8.304506
18.960000, 8.304505
18.970000, 8.304504
18.980000, 8.304503
18.990000, 8.304502
19.000000, 8.304501
19.010000, 8.304501
19.020000, 8.304500
19.030000, 8.304499
19.040000, 8.304498
19.050000, 8.304497
19.060000, 8.304496
19.070000, 8.304495
19.080000, 8.304494
19.090000, 8.304494
19.100000, 8.304493
19.110000, 8.304492
19.120000, 8.304491
19.130000, 8.304490
19.140000, 8.304489
19.150000, 8.304489
19.160000, 8.304488
19.170000, 8.304487
19.180000, 8.304486
19.190000, 8.304485
19.200000, 8.304485
19.210000, 8.304484
19.220000, 8.304483
19.230000, 8.304482
19.240000, 8.304481
19.250000, 8.304481
19.260000, 8.304480
19.270000, 8.304479
19.280000, 8.304478
19.290000, 8.304477
19.300000, 8.304477
19.310000, 8.304476
19.320000, 8.304475
19.330000, 8.304474
19.340000, 8.304474
19.350000, 8.304473
19.360000, 8.304472
19.370000, 8.304471
19.380000, 8.304471
19.390000, 8.304470
19.400000, 8.304469
19.410000, 8.304468
19.420000, 8.304468
19.430000, 8.304467
19.440000, 8.304466
19.450000, 8.304466
19.460000, 8.304465
19.470000, 8.304464
19.480000, 8.304463
19.490000, 8.304463
19.500000, 8.304462
19.510000, 8.304461
19.520000, 8.304461
19.530000, 8.304460
19.540000, 8.304459
19.550000, 8.304459
19.560000, 8.304458
19.570000, 8.304457
19.580000, 8.304457
19.590000, 8.304456
19.600000, 8.304455
19.610000, 8.304454
19.620000, 8.304454
19.630000, 8.304453
19.640000, 8.304453
19.650000, 8.304452
19.660000, 8.304451
19.670000, 8.304451
19.680000, 8.304450
19.690000, 8.304449
19.700000, 8.304449
19.710000, 8.304448
19.720000, 8.304447
19.730000, 8.304447
19.740000, 8.304446
19.750000, 8.304445
19.760000, 8.304445
19.770000, 8.304444
19.780000, 8.304444
19.790000, 8.304443
19.800000, 8.304442
19.810000, 8.304442
19.820000, 8.304441
19.830000, 8.304441
19.840000, 8.304440
19.850000, 8.304439
19.860000, 8.304439
19.870000, 8.304438
19.880000, 8.304438
19.890000, 8.304437
19.900000, 8.304436
19.910000, 8.304436
19.920000, 8.304435
19.930000, 8.304435
19.940000, 8.304434
19.950000, 8.304434
19.960000, 8.304433
19.970000, 8.304432
19.980000, 8.304432
19.990000, 8.304431
20.000000, 8.304431
